rubro,codigo_proveedor,nombre_o_denominacion_proveedor,medio,provincia_medio,descripcion_anunciante,campania,periodo,tipo_de_orden,ord_pub,total_neto,total_con_iva,es_canje
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_31085,51337.72,56728.18,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30959,7272.62,8036.25,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30755,12929.1,14286.66,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_30723,51337.72,56728.18,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30568,9696.82,10714.99,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30567,9696.82,10714.99,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Obras Terminadas Segunda Parte - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_28930,55666.8,61511.81,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31285,118786.08,131258.62,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30659,76966.0,85047.43,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28490,198256.48,219073.41,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32765,107004.51,118239.98,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31292,107004.51,118239.98,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31286,107004.52,118239.99,si
Grafica,11114,EDITORIAL SARMIENTO S.A.,CRONICA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_29935,1758630.38,1943286.57,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DTO 852-14,2017_33281,21153.6,21682.44,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_33286,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_33291,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DTO 852-14,2017_33279,6712.2,6880.01,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32680,39803.4,40798.49,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_32304,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_32199,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Obras Terminadas Segunda Parte - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31994,28431.0,29141.78,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_32004,28431.0,29141.78,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31928,39803.4,40798.49,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31821,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Turismo,Aviso Legal,2017-09-01,DTO 852-14,2017_31356,9153.0,9381.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31316,9153.0,9381.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31257,15865.2,16261.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31156,3254.4,3335.76,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30961,20624.76,21140.38,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30942,9153.0,9381.83,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30756,15865.2,16261.83,si
Grafica,18175,PROMOMARCA S.R.L.,REVISTA COSTA URBANA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_30760,8700.0,8917.5,si
Grafica,17017,LEZGON S.R.L.,REVISTA SEPA COMO INSTALAR,Capital Federal,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_30761,14900.0,16464.5,si
Grafica,17133,PUBLICITARIA DEL SUR S.A.,REVISTA ALZAS Y BAJAS,Capital Federal,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_30762,6000.0,6150.0,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30662,28431.0,29141.78,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30563,10373.4,10632.74,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_29495,17451.72,17888.01,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_29123,25272.0,25903.8,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Secretaria de Energia,Aviso Legal,2017-09-01,DTO 852-14,2017_34701,18306.0,18763.65,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_34120,50544.0,51807.6,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33363,56862.0,58283.55,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_32984,10576.8,10841.22,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32734,56862.0,58283.55,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_32269,50544.0,51807.6,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31742,7322.4,7505.46,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31733,7322.4,7505.46,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31355,8949.6,9173.34,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31282,56862.0,58283.55,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_31174,8949.6,9173.34,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_31084,50544.0,51807.6,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30958,7322.4,7505.46,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30937,12204.0,12509.1,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - el Estado en Tu Barrio,2017-09-01,DTO 852-14,2017_30724,50544.0,51807.6,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30569,10576.8,10841.22,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30561,8949.6,9173.34,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28517,113724.0,116567.1,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31298,85293.0,87425.33,si
Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_30759,204703.2,209820.78,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33342,6105.13,6257.76,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-09-01,DTO 852-14,2017_33289,1823.25,1868.83,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32767,6105.13,6257.76,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32715,14464.45,14826.06,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_32009,7232.23,7413.04,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31934,14464.45,14826.06,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31291,6464.25,6625.86,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Salud,Aviso Legal,2017-09-01,DTO 852-14,2017_31086,2552.55,2616.36,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio del Interior y Transporte,Aviso Legal,2017-09-01,DTO 852-14,2017_30758,4309.5,4417.24,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28841,18378.36,18837.82,si
Grafica,11102,EDITORIAL CAPAYAN S.A.,EL ANCASTI,Catamarca,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_31227,62056.8,63608.22,si
Grafica,13746,EL DIARIO DE MADRYN S.A.,EL DIARIO,Chubut,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32704,6936.0,7109.4,si
Grafica,13746,EL DIARIO DE MADRYN S.A.,EL DIARIO,Chubut,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_31209,104040.0,106641.0,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33343,9535.27,9773.65,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33347,2088.96,2141.18,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32768,9535.27,9773.65,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32772,2088.96,2141.18,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32716,23128.09,23706.29,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32703,5744.64,5888.26,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Presidencia de la Nacion,Obras Terminadas Segunda Parte - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31963,2872.32,2944.13,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_32010,11564.05,11853.15,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31935,23128.09,23706.29,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31941,5744.64,5888.26,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31288,9535.27,9773.65,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31289,2088.96,2141.18,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31244,9535.27,9773.65,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_31245,2088.96,2141.18,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Ministerio de Salud,Aviso Legal,2017-09-01,DTO 852-14,2017_31083,2241.2,2297.23,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30606,9535.27,9773.65,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30605,2088.96,2141.18,si
Grafica,11070,IMPRESORA CHUBUTENSE S.A.,EL CHUBUT,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28840,9850.85,10097.12,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28836,6893.56,7065.9,si
Grafica,11103,EDITORIAL JORNADA S.A.,JORNADA,Chubut,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_31210,21934.08,22482.43,si
Grafica,11091,EDITORIAL FUNDAMENTO S.A.,PUNTAL,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_32008,3941.28,4039.81,si
Grafica,11091,EDITORIAL FUNDAMENTO S.A.,PUNTAL,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30607,24854.0,25475.35,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33348,6235.52,6391.41,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32773,6235.52,6391.41,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_32005,6235.52,6391.41,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31943,14171.63,14525.92,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31300,6235.52,6391.41,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32705,28343.26,29051.84,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_31215,10581.48,10846.02,si
Grafica,11447,LA VOZ DE SAN JUSTO S.R.L.,LA VOZ DE SAN JUSTO,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28850,10581.48,10846.02,si
Grafica,13284,INFORMAR S.R.L.,PUNTAL,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33354,2705.04,2772.67,si
Grafica,13284,INFORMAR S.R.L.,PUNTAL,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32780,3190.56,3270.32,si
Grafica,13284,INFORMAR S.R.L.,PUNTAL,Cordoba,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31299,3190.56,3270.32,si
Grafica,13284,INFORMAR S.R.L.,PUNTAL,Cordoba,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32714,10820.16,11090.66,si
Grafica,13284,INFORMAR S.R.L.,PUNTAL,Cordoba,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-09-01,DTO 852-14,2017_28848,6205.68,6360.82,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_32706,1969.11,2018.34,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_32774,850.3,871.56,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_33349,850.3,871.56,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa- Semana del Cine Nacional,2017-09-01,DTO 852-14,2017_31944,2574.0,2638.35,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Ministerio de Seguridad,Ministerio de Seguridad - BÃƒÂ£Ã‚Âºsqueda de Personas Extraviadas-Santiago Maldonado,2017-09-01,DTO 852-14,2017_31284,850.3,871.56,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Presidencia de la Nacion,Presidencia de la Nacion - Obras en Ejecucion - Haciendo Lo Que Hay Que Hacer,2017-09-01,DTO 852-14,2017_30608,929.86,953.11,si
Grafica,15945,VIVESCAS S.R.L.,LA CALLE,Entre Rios,Ministerio de Justicia y Derechos Humanos,Registro Nacional de Chicos Extraviados 2017,2017-09-01,DTO 852-14,2017_31211,3212.24,3292.55,si
